The data below was generated for educational purpose and does not contain sensitive information.,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
ID,Major,HighSchoolGPA,SATScores,AppliedtoanotherUC,AdmittedtoanotherUC,FirstGeneration,Gender,TotalHSHonorsCoursesTaken,MathPlacementScore,FirstMathClassGrade,@1stSemesterGPA,Retained1stYear,Graduated
232222,Economics,3.76,1020,Yes,Yes,Yes,F,7,3,A+,1.8,Y,Yes
87076,Economics,3.61,1230,Yes,Yes,Yes,F,0,3,D,1.83,Y,Yes
76658,Economics,3.6,880,Yes,Yes,No,F,0,8,D+,1.9,N,No
76956,Economics,3.6,1030,Yes,Yes,No,F,0,2,F,2,N,No
132152,Economics,3.66,1110,Yes,No,Yes,F,0,6,C,2,Y,Yes
240984,Economics,3.77,980,Yes,No,No,M,0,2,D-,2,Y,Yes
278524,Economics,3.12,1050,Yes,Yes,No,M,0,5,W,2,Y,Yes
176860,Economics,2.95,1100,Yes,Yes,No,F,0,3,D,2,Y,Yes
77918,Economics,3.6,950,Yes,Yes,Yes,F,0,3,F,2,Y,Yes
284568,Economics,3.13,1250,Yes,Yes,No,M,0,3,W,2,Y,Yes
99968,Economics,3.63,960,Yes,Yes,Yes,F,5,4,B+,2.1,Y,Yes
67626,Economics,3.6,810,No,No,Yes,M,10,8,C,2.1,Y,Yes
238940,Economics,3.77,1050,Yes,Yes,No,M,0,3,F,2.1,Y,Yes
153744,Economics,3.68,930,Yes,Yes,No,M,0,5,A,2.12,Y,Yes
189160,Economics,3.72,1060,Yes,No,No,F,0,8,A+,2.12,Y,Yes
164002,Economics,2.91,820,Yes,Yes,Yes,M,13,4,C,2.12,Y,Yes
264024,Economics,3.1,790,No,No,No,M,0,2,F,2.15,N,No
266046,Economics,3.8,920,No,No,No,F,0,8,A+,2.15,Y,No
64740,Economics,3.59,920,Yes,Yes,Yes,F,0,4,C,2.22,Y,Yes
114672,Economics,3.65,830,No,No,Yes,F,7,8,C,2.25,Y,Yes
208580,Economics,3.73,910,No,No,Yes,F,0,3,I,2.25,Y,Yes
153558,Economics,3.68,930,Yes,No,Yes,F,0,9,A+,2.3,Y,No
96550,Economics,3.62,760,Yes,Yes,No,M,0,9,I,2.3,Y,Yes
272056,Economics,3.8,1020,Yes,Yes,Yes,M,9,9,A+,2.31,Y,Yes
242052,Economics,3.77,790,Yes,Yes,No,M,0,4,D-,2.31,Y,Yes
149336,Economics,2.87,920,Yes,Yes,No,F,0,2,F,2.4,N,No
184100,Economics,3.71,790,Yes,Yes,Yes,F,0,9,D,2.5,Y,Yes
182666,Economics,2.95,1010,Yes,No,Yes,M,0,10,A+,2.56,Y,No
119066,Economics,3.65,620,Yes,Yes,No,M,8,10,B-,2.6,N,No
63354,Economics,3.59,1140,Yes,Yes,Yes,F,0,4,B-,2.6,N,No
111484,Economics,3.64,870,Yes,Yes,Yes,F,1,4,D-,2.6,N,No
82540,Economics,3.61,1010,Yes,Yes,No,F,8,4,A+,2.6,Y,No
119116,Economics,3.65,1050,Yes,No,Yes,M,0,4,C-,2.62,N,No
228872,Economics,3.76,960,Yes,Yes,No,F,6,10,A+,2.64,N,No
221380,Economics,3.75,930,Yes,Yes,No,F,10,6,A,2.7,N,No
189226,Economics,3.72,1050,Yes,No,Yes,F,0,10,A+,2.7,Y,No
130612,Economics,3.66,1070,Yes,Yes,Yes,M,3,3,A-,2.7,Y,Yes
49284,Economics,3.59,950,Yes,No,Yes,F,11,5,A+,2.8,Y,No
78346,Economics,3.6,1040,Yes,Yes,Yes,F,6,5,A+,2.9,N,No
76474,Economics,3.6,1090,Yes,No,Yes,M,8,5,A+,2.9,N,No
206538,Economics,3.73,620,Yes,Yes,No,F,6,3,B,2.9,N,No
176892,Economics,3.7,1230,Yes,Yes,No,F,8,5,A+,2.94,Y,Yes
76208,Economics,3.6,1200,Yes,Yes,Yes,F,14,6,A,3,Y,Yes
219344,Economics,3.75,700,Yes,No,No,F,2,9,B,3,Y,Yes
153586,Economics,3.68,900,No,No,No,M,0,3,B+,3,Y,Yes
285358,Economics,3.82,920,Yes,Yes,Yes,F,0,5,A+,3,Y,Yes
279012,Economics,3.12,1040,Yes,Yes,Yes,M,0,5,I,3.05,N,No
79304,Economics,3.6,1050,Yes,Yes,No,M,0,8,A,3.05,Y,Yes
78046,Economics,3.6,1010,Yes,Yes,Yes,F,0,10,A+,3.05,Y,Yes
230358,Economics,3.76,1280,Yes,Yes,No,M,0,7,B+,3.05,Y,Yes
74654,Economics,3.6,720,Yes,Yes,Yes,M,10,2,C-,3.05,Y,Yes
74904,Economics,3.6,940,Yes,Yes,Yes,F,10,5,A,3.08,N,No
149144,Economics,3.68,930,Yes,Yes,No,F,6,5,A+,3.1,Y,Yes
279808,Economics,3.81,1280,Yes,Yes,No,F,8,6,A+,3.1,Y,Yes
199740,Economics,3.72,1130,Yes,Yes,No,F,0,2,F,3.19,N,No
67920,Economics,3.6,900,No,No,Yes,F,0,6,A+,3.2,Y,Yes
74556,Economics,3.6,950,Yes,Yes,Yes,F,0,6,A+,3.2,Y,Yes
236810,Economics,3.77,1020,Yes,Yes,No,F,17,8,A+,3.2,Y,Yes
62482,Economics,3.59,1120,Yes,No,Yes,M,6,3,B,3.2,Y,Yes
231076,Economics,3.76,820,No,No,Yes,F,0,2,I,3.2,Y,Yes
74204,Economics,3.6,1010,Yes,Yes,No,M,4,6,A+,3.2,Y,Yes
215158,Economics,3.75,890,No,No,Yes,M,6,7,B,3.3,N,No
151648,Economics,3.68,920,No,No,Yes,M,10,7,B,3.3,N,No
156718,Economics,3.68,930,No,No,Yes,M,8,7,B,3.3,N,No
71842,Economics,3.6,800,No,No,Yes,F,8,7,B+,3.3,N,No
35782,Economics,3.59,960,Yes,Yes,No,M,0,8,A+,3.3,Y,Yes
154254,Economics,3.68,880,Yes,Yes,No,M,0,9,A,3.3,Y,Yes
96680,Economics,3.62,850,Yes,Yes,No,F,0,6,A+,3.3,Y,Yes
157522,Economics,3.68,900,Yes,Yes,Yes,M,5,6,A+,3.35,N,No
182618,Economics,3.71,910,No,No,No,M,0,6,A+,3.43,N,No
64264,Economics,3.59,880,Yes,Yes,Yes,M,4,6,A,3.45,N,No
278926,Economics,3.12,1080,Yes,No,No,M,0,5,A-,3.45,Y,Yes
206666,Economics,3.73,1100,Yes,No,Yes,M,0,6,A+,3.45,Y,Yes
213844,Economics,3.75,560,No,No,No,M,8,8,B-,3.5,N,No
209308,Economics,3.74,920,Yes,No,Yes,F,6,8,A+,3.5,Y,No
72172,Economics,3.6,1180,Yes,Yes,No,F,0,6,A+,3.5,Y,Yes
282186,Economics,3.81,760,No,No,No,F,0,6,I,3.5,Y,Yes
159450,Economics,3.68,940,Yes,Yes,Yes,M,15,6,A+,3.54,Y,Yes
175560,Economics,3.7,800,No,No,No,F,8,6,A-,3.72,N,No
151578,History,2.88,1070,Yes,Yes,No,M,8,8,C,1.1,N,No
271652,History,3.8,1020,Yes,Yes,No,F,0,2,F,1.25,N,No
280616,History,3.12,1100,Yes,No,No,F,7,8,A+,1.6,N,No
154108,History,3.68,890,Yes,Yes,Yes,F,0,3,F,1.74,Y,No
221886,History,3.75,1130,Yes,Yes,No,F,6,3,A+,1.78,N,No
78096,History,3.6,1250,Yes,Yes,No,M,0,8,F,1.9,Y,Yes
123140,History,3.65,910,Yes,Yes,No,M,0,7,B+,2,N,No
273826,History,3.11,820,No,No,No,F,0,5,W,2,Y,Yes
161544,History,3.69,980,Yes,Yes,No,M,4,3,F,2.1,Y,Yes
265432,History,3.8,1160,Yes,Yes,No,F,4,8,A+,2.17,N,No
118222,History,3.65,1040,Yes,Yes,No,F,0,3,F,2.25,Y,Yes
123838,History,3.65,1260,Yes,Yes,No,M,16,8,A+,2.25,Y,No
71902,History,3.6,1280,Yes,Yes,Yes,M,10,8,A+,2.25,Y,No
154664,History,3.68,860,No,No,No,F,7,8,C,2.25,Y,No
65458,History,3.59,1190,Yes,Yes,No,M,6,6,C-,2.25,Y,Yes
231882,History,3.04,950,Yes,Yes,Yes,M,9,9,F,2.25,Y,Yes
150138,History,3.68,1030,Yes,Yes,Yes,M,15,9,A+,2.3,Y,No
84722,History,3.61,1120,Yes,Yes,Yes,F,0,3,D,2.3,Y,Yes
183500,History,3.71,830,No,No,Yes,F,0,9,D,2.5,Y,No
117464,History,3.65,1130,Yes,No,No,M,0,5,D+,2.6,Y,Yes
117944,History,3.65,960,Yes,No,Yes,F,0,4,C-,2.64,N,No
264342,History,3.8,850,Yes,Yes,No,F,6,6,A+,2.72,Y,Yes
249658,History,3.78,1040,Yes,No,Yes,M,6,7,C-,2.75,Y,No
283584,History,3.12,1190,Yes,Yes,No,F,0,2,F,2.75,Y,Yes
120058,History,3.65,930,Yes,No,Yes,F,0,1,W,2.8,N,No
107756,History,3.63,1180,Yes,Yes,Yes,F,12,7,A,2.9,N,No
143500,History,3.66,1120,Yes,No,Yes,F,1,5,A-,2.9,N,No
126548,History,3.65,1130,Yes,No,No,M,9,5,A+,2.9,N,No
75122,History,3.6,860,Yes,Yes,No,F,8,5,D,2.9,Y,Yes
75930,History,3.6,780,No,No,Yes,F,2,5,W,2.98,Y,Yes
153672,History,3.68,890,No,No,No,M,0,5,W,2.99,N,No
164082,History,2.91,980,Yes,Yes,No,M,6,2,C,3,Y,Yes
237372,History,3.77,990,Yes,No,No,F,0,7,B+,3.05,N,No
65456,History,3.59,1100,Yes,Yes,Yes,F,7,2,C-,3.05,Y,Yes
260446,History,3.8,950,Yes,Yes,No,M,9,3,B+,3.1,Y,Yes
112032,History,3.64,850,No,No,Yes,M,0,6,A+,3.3,Y,Yes
262338,History,3.09,990,Yes,Yes,No,M,0,10,A+,3.31,Y,Yes
180900,History,3.71,770,No,No,Yes,M,0,6,I,3.44,N,No
262768,History,3.1,1130,Yes,No,No,M,0,5,A-,3.45,Y,Yes
216376,History,3.75,570,No,No,No,F,8,7,B-,3.6,Y,No
182836,History,3.71,1030,Yes,Yes,No,M,0,7,B+,3.75,N,No
281110,History,3.12,1100,Yes,Yes,Yes,F,0,3,A+,3.93,N,No
107544,Management & Business Economics,3.63,1110,Yes,No,Yes,F,6,3,A+,1.1,N,No
170382,Management & Business Economics,2.94,1110,Yes,No,Yes,M,7,8,C,1.1,N,No
231822,Management & Business Economics,3.76,870,No,No,Yes,M,0,7,I,1.1,N,No
249290,Management & Business Economics,3.08,870,Yes,Yes,Yes,M,7,8,I,1.48,N,No
64596,Management & Business Economics,3.59,1160,Yes,Yes,No,F,8,8,C,1.65,N,No
182390,Management & Business Economics,3.71,1190,Yes,Yes,Yes,F,0,9,D,1.7,N,No
69692,Management & Business Economics,3.6,1250,Yes,Yes,Yes,F,11,8,A+,1.74,N,No
151836,Management & Business Economics,3.68,960,Yes,Yes,Yes,F,0,3,F,1.74,N,No
183758,Management & Business Economics,3.71,860,Yes,Yes,No,M,8,3,F,1.78,Y,No
148420,Management & Business Economics,3.68,950,Yes,Yes,Yes,F,0,8,A+,1.8,Y,Yes
172272,Management & Business Economics,3.7,950,Yes,No,Yes,F,0,8,A+,1.83,N,No
156670,Management & Business Economics,3.68,830,Yes,Yes,Yes,F,0,3,D,1.83,Y,Yes
213752,Management & Business Economics,3.75,810,No,No,No,M,10,9,A,1.9,N,No
246696,Management & Business Economics,3.78,820,No,No,No,F,0,8,D-,1.9,N,No
222490,Management & Business Economics,3.75,1030,Yes,Yes,Yes,F,0,6,C,2,N,No
80972,Management & Business Economics,2.5,870,No,No,Yes,F,0,6,D+,2,Y,Yes
66778,Management & Business Economics,2.37,830,Yes,Yes,No,M,0,7,F,2,Y,Yes
157462,Management & Business Economics,3.68,940,No,No,Yes,M,6,5,W,2,Y,Yes
114822,Management & Business Economics,3.65,1110,Yes,No,Yes,M,0,6,C,2,Y,Yes
172956,Management & Business Economics,2.95,1050,Yes,Yes,Yes,F,6,3,D,2,Y,Yes
188782,Management & Business Economics,3.72,930,Yes,No,Yes,M,0,6,D+,2,Y,Yes
77126,Management & Business Economics,3.6,990,Yes,No,No,F,0,1,F,2,Y,Yes
229658,Management & Business Economics,3.04,1100,Yes,Yes,Yes,M,14,2,F,2,Y,Yes
67456,Management & Business Economics,3.6,940,Yes,Yes,No,M,8,8,A+,2.1,Y,Yes
86512,Management & Business Economics,3.61,1060,Yes,Yes,Yes,F,9,8,A+,2.1,Y,Yes
176980,Management & Business Economics,3.05,990,Yes,No,Yes,F,0,5,C+,2.12,Y,No
164502,Management & Business Economics,3.69,740,No,No,No,F,0,8,D-,2.12,Y,No
174290,Management & Business Economics,3.7,930,No,No,Yes,M,0,5,W,2.12,Y,No
175130,Management & Business Economics,3.7,1060,Yes,Yes,No,M,2,8,A+,2.12,Y,Yes
211024,Management & Business Economics,3.75,940,No,No,No,M,8,5,W,2.12,Y,Yes
173556,Management & Business Economics,3.7,930,Yes,Yes,No,F,0,9,A,2.15,Y,No
60992,Management & Business Economics,4.14,1380,Yes,Yes,Yes,F,0,6,A,2.15,Y,No
245908,Management & Business Economics,3.77,960,Yes,Yes,No,M,0,8,A+,2.15,Y,No
180796,Management & Business Economics,2.95,1050,Yes,Yes,No,M,6,4,D+,2.15,Y,No
60716,Management & Business Economics,4.14,1230,Yes,Yes,No,M,12,6,A-,2.15,Y,Yes
62088,Management & Business Economics,3.59,990,Yes,Yes,No,M,6,4,B,2.22,N,No
264534,Management & Business Economics,3.1,870,No,No,Yes,F,8,5,W,2.22,N,No
257288,Management & Business Economics,3.79,780,No,No,Yes,F,13,5,W,2.23,N,No
152444,Management & Business Economics,3.68,610,No,No,No,M,0,8,A,2.25,Y,Yes
63374,Management & Business Economics,3.59,880,Yes,Yes,Yes,F,0,3,C-,2.25,Y,Yes
69952,Management & Business Economics,3.6,930,Yes,Yes,Yes,M,0,3,C-,2.25,Y,Yes
74902,Management & Business Economics,3.6,830,No,No,Yes,F,0,5,D,2.25,Y,Yes
22980,Management & Business Economics,3.02,530,Yes,Yes,Yes,F,9,1,I,2.25,Y,Yes
95600,Management & Business Economics,2.64,1110,Yes,Yes,Yes,M,0,1,D,2.25,Y,Yes
66490,Management & Business Economics,2.36,1120,Yes,Yes,Yes,M,0,1,D,2.25,Y,Yes
258006,Management & Business Economics,3.09,760,No,No,No,M,0,8,W,2.25,Y,Yes
118590,Management & Business Economics,3.65,1040,Yes,Yes,No,F,14,8,A+,2.25,Y,No
154144,Management & Business Economics,3.68,1060,Yes,Yes,Yes,F,4,8,A+,2.25,Y,No
156530,Management & Business Economics,2.9,940,Yes,Yes,No,M,7,9,C,2.25,Y,Yes
208748,Management & Business Economics,3,1090,Yes,No,No,F,10,9,D-,2.25,Y,Yes
96746,Management & Business Economics,3.62,990,Yes,Yes,Yes,F,0,7,D+,2.25,Y,Yes
154776,Management & Business Economics,3.68,840,Yes,Yes,No,F,9,4,D-,2.28,Y,Yes
121190,Management & Business Economics,3.65,1060,Yes,Yes,Yes,F,9,9,A+,2.3,Y,No
190526,Management & Business Economics,3.72,1120,Yes,Yes,Yes,M,7,4,A+,2.3,Y,Yes
123724,Management & Business Economics,3.65,1090,Yes,No,No,F,0,9,A+,2.3,Y,Yes
72626,Management & Business Economics,3.6,950,No,No,Yes,F,0,3,D,2.3,Y,Yes
259118,Management & Business Economics,3.09,1110,Yes,No,No,M,0,4,D-,2.3,Y,Yes
183890,Management & Business Economics,3.71,730,Yes,Yes,Yes,F,8,4,D+,2.3,Y,Yes
75392,Management & Business Economics,2.43,1160,Yes,Yes,Yes,M,0,4,D+,2.33,N,No
226706,Management & Business Economics,3.75,930,Yes,No,Yes,M,0,4,D+,2.35,Y,Yes
69736,Management & Business Economics,2.81,1110,Yes,Yes,No,M,11,1,D,2.4,Y,Yes
196076,Management & Business Economics,3.72,970,Yes,No,Yes,M,0,9,D+,2.4,Y,Yes
71016,Management & Business Economics,2.36,1110,Yes,Yes,No,M,9,4,D,2.43,Y,Yes
238248,Management & Business Economics,3.77,940,Yes,Yes,No,M,1,7,A,2.5,N,No
89682,Management & Business Economics,2.59,1070,Yes,No,No,F,7,1,D,2.5,N,No
77688,Management & Business Economics,3.6,910,Yes,No,Yes,M,2,9,A+,2.5,Y,No
72130,Management & Business Economics,3.6,1070,Yes,Yes,Yes,F,0,9,A+,2.5,Y,No
57040,Management & Business Economics,4.2,1050,Yes,Yes,No,F,2,7,B,2.5,Y,No
38384,Management & Business Economics,2.53,750,No,No,No,M,0,7,B,2.5,Y,No
184482,Management & Business Economics,3.71,810,No,No,Yes,M,0,9,D,2.5,Y,No
191776,Management & Business Economics,3.72,1180,Yes,Yes,Yes,F,0,9,D,2.5,Y,No
191566,Management & Business Economics,3.72,950,Yes,No,Yes,F,0,9,D,2.5,Y,Yes
89298,Management & Business Economics,2.59,960,Yes,Yes,No,F,12,2,D,2.5,Y,Yes
91570,Management & Business Economics,2.6,1050,Yes,No,Yes,F,12,4,D,2.5,Y,Yes
141028,Management & Business Economics,2.85,1130,Yes,Yes,No,F,6,10,A+,2.55,Y,No
124776,Management & Business Economics,3.65,1090,Yes,Yes,No,F,0,4,F,2.6,N,No
180264,Management & Business Economics,3.7,920,No,No,Yes,M,0,4,I,2.6,N,No
187928,Management & Business Economics,3.72,1130,Yes,Yes,Yes,F,0,4,I,2.6,N,No
229150,Management & Business Economics,3.76,1080,Yes,Yes,No,M,10,4,A+,2.6,Y,No
174444,Management & Business Economics,3.7,910,Yes,Yes,Yes,F,0,10,A+,2.6,Y,No
174460,Management & Business Economics,3.7,920,Yes,Yes,No,M,8,10,A+,2.6,Y,No
185198,Management & Business Economics,2.95,1090,Yes,No,Yes,F,0,4,I,2.6,Y,Yes
75374,Management & Business Economics,2.43,1110,Yes,Yes,Yes,F,0,4,I,2.6,Y,Yes
163508,Management & Business Economics,3.69,700,No,No,No,M,2,8,A,2.7,Y,No
153666,Management & Business Economics,3.68,780,No,No,No,F,2,5,A-,2.7,Y,No
32800,Management & Business Economics,3.59,890,Yes,Yes,No,F,8,4,B,2.7,Y,No
50218,Management & Business Economics,2.35,880,Yes,Yes,Yes,M,36,2,B+,2.7,Y,No
186224,Management & Business Economics,3.72,940,Yes,Yes,No,M,0,10,D+,2.7,Y,No
190502,Management & Business Economics,3.72,1070,Yes,Yes,No,F,0,10,D+,2.7,Y,No
245828,Management & Business Economics,3.77,800,No,No,No,M,0,5,B+,2.75,Y,No
219812,Management & Business Economics,3.75,830,No,No,No,M,0,10,B+,2.75,Y,No
167540,Management & Business Economics,2.92,1130,Yes,Yes,Yes,M,0,3,C,2.75,Y,Yes
281048,Management & Business Economics,3.12,980,Yes,Yes,No,M,0,2,F,2.75,Y,Yes
188140,Management & Business Economics,3.72,900,Yes,Yes,Yes,M,8,1,W,2.8,N,No
283624,Management & Business Economics,3.12,1050,Yes,Yes,Yes,M,9,5,A+,2.8,Y,No
281186,Management & Business Economics,3.12,1130,Yes,Yes,No,M,6,5,A+,2.8,Y,No
282404,Management & Business Economics,3.12,1060,Yes,No,No,F,8,5,A+,2.8,Y,Yes
199648,Management & Business Economics,3.72,1200,Yes,Yes,Yes,M,1,8,C+,2.89,N,No
182704,Management & Business Economics,3.71,830,Yes,Yes,No,F,2,8,A-,2.9,Y,No
237896,Management & Business Economics,3.77,1100,Yes,Yes,No,F,7,5,A+,2.99,N,No
206868,Management & Business Economics,3.73,590,No,No,No,M,4,9,B-,3,Y,Yes
99476,Management & Business Economics,2.66,970,Yes,No,No,M,0,1,C,3,Y,Yes
178518,Management & Business Economics,3.7,1040,Yes,Yes,Yes,F,10,7,C-,3,Y,Yes
275310,Management & Business Economics,3.11,1040,Yes,Yes,No,M,0,2,F,3,Y,Yes
152500,Management & Business Economics,2.88,680,No,No,Yes,M,0,1,I,3,Y,Yes
163638,Management & Business Economics,3.69,860,No,No,Yes,F,10,5,W,3,Y,Yes
63704,Management & Business Economics,4.18,1390,Yes,No,Yes,F,7,3,A,3,Y,Yes
243250,Management & Business Economics,3.77,700,No,No,No,F,0,5,A,3.05,N,No
176858,Management & Business Economics,3.7,920,Yes,No,No,M,0,7,A,3.05,N,No
174938,Management & Business Economics,3.7,990,Yes,No,Yes,F,0,2,I,3.08,Y,Yes
220294,Management & Business Economics,3.75,840,No,No,No,M,10,5,A-,3.1,Y,Yes
111162,Management & Business Economics,3.64,1020,Yes,Yes,No,F,0,5,A+,3.1,Y,Yes
244682,Management & Business Economics,3.77,760,Yes,Yes,No,M,0,10,B,3.1,Y,Yes
164142,Management & Business Economics,3.69,1080,Yes,Yes,Yes,M,0,5,A+,3.15,N,No
124340,Management & Business Economics,3.65,590,Yes,Yes,Yes,F,0,8,A,3.17,N,No
69586,Management & Business Economics,2.33,1170,Yes,Yes,Yes,F,0,6,I,3.17,N,No
223440,Management & Business Economics,3.75,830,No,No,No,M,8,5,A,3.18,Y,No
175184,Management & Business Economics,3.7,1280,Yes,Yes,Yes,F,14,5,A+,3.18,Y,Yes
126090,Management & Business Economics,3.65,850,No,No,No,M,10,8,A-,3.23,N,No
74038,Management & Business Economics,3.6,930,No,No,Yes,F,0,6,A+,3.23,N,No
67466,Management & Business Economics,3.6,730,Yes,Yes,No,F,3,6,D+,3.25,N,No
99218,Management & Business Economics,3.52,1040,Yes,Yes,No,M,0,7,A-,3.25,Y,Yes
273190,Management & Business Economics,3.11,1060,Yes,Yes,No,F,0,3,D,3.25,Y,Yes
135258,Management & Business Economics,3.66,1040,Yes,Yes,Yes,F,10,7,A,3.26,N,No
96872,Management & Business Economics,2.75,730,Yes,Yes,No,M,0,3,A-,3.3,Y,Yes
178762,Management & Business Economics,3.7,890,No,No,No,M,10,3,A-,3.3,Y,Yes
97828,Management & Business Economics,3.62,1000,Yes,No,Yes,F,0,6,A+,3.3,Y,Yes
280634,Management & Business Economics,3.12,1080,Yes,No,No,F,0,3,A-,3.3,Y,Yes
168986,Management & Business Economics,3.7,900,No,No,Yes,M,6,5,W,3.3,Y,Yes
238042,Management & Business Economics,3.15,1100,Yes,Yes,No,M,0,10,A+,3.32,Y,Yes
186400,Management & Business Economics,3.72,830,Yes,Yes,Yes,M,0,2,I,3.4,N,No
138118,Management & Business Economics,3.03,550,Yes,Yes,No,F,0,6,B,3.4,Y,No
171192,Management & Business Economics,3.7,920,No,No,Yes,M,0,6,A+,3.4,Y,Yes
177342,Management & Business Economics,3.7,930,Yes,Yes,Yes,F,4,6,A+,3.4,Y,Yes
239178,Management & Business Economics,3.77,900,No,No,Yes,M,3,5,A,3.44,Y,No
222776,Management & Business Economics,3.75,920,No,No,No,M,12,6,A+,3.45,Y,No
46302,Management & Business Economics,3.59,1200,Yes,Yes,Yes,F,4,7,A,3.45,Y,Yes
171116,Management & Business Economics,3.7,1150,Yes,Yes,Yes,M,12,9,A,3.45,Y,Yes
183784,Management & Business Economics,3.71,1010,Yes,No,Yes,M,0,6,A+,3.45,Y,Yes
216184,Management & Business Economics,3.75,1070,Yes,Yes,Yes,M,0,6,A+,3.45,Y,Yes
74794,Management & Business Economics,2.62,880,Yes,No,No,F,0,5,A-,3.45,Y,Yes
253104,Management & Business Economics,3.08,990,Yes,No,No,F,0,5,A-,3.45,Y,Yes
251326,Management & Business Economics,3.08,1070,Yes,No,No,M,0,5,A-,3.45,Y,Yes
244732,Management & Business Economics,3.77,960,Yes,No,Yes,M,0,6,A+,3.46,Y,Yes
246716,Management & Business Economics,3.78,950,No,No,No,F,0,6,A+,3.5,Y,Yes
262766,Management & Business Economics,3.14,850,No,No,No,M,0,6,B+,3.66,N,No
262030,Management & Business Economics,3.09,1090,Yes,No,No,F,0,2,A,3.72,Y,Yes
283400,Management & Business Economics,3.12,1190,Yes,Yes,No,F,0,2,A,3.75,N,No
193486,Management & Business Economics,3.72,1160,Yes,Yes,No,F,0,10,A+,3.93,Y,Yes
61096,Management & Business Economics,4.16,1540,Yes,Yes,No,F,1,10,A+,4,Y,No
263880,Management & Business Economics,3.1,1080,Yes,No,No,F,0,3,W,4,Y,Yes
264896,Mechanical Engineering,3.8,880,Yes,Yes,Yes,M,0,7,I,1.1,N,No
233316,Mechanical Engineering,3.05,1260,Yes,Yes,Yes,M,6,7,F,1.25,N,No
153608,Mechanical Engineering,3.68,990,Yes,Yes,Yes,M,0,3,F,1.74,N,No
67026,Mechanical Engineering,3.6,750,Yes,Yes,Yes,M,6,8,D-,1.74,Y,Yes
101496,Mechanical Engineering,3.63,900,Yes,Yes,Yes,M,0,8,C,1.77,N,No
162346,Mechanical Engineering,3.69,1000,Yes,Yes,Yes,F,10,3,F,1.77,Y,Yes
77952,Mechanical Engineering,3.6,940,Yes,No,Yes,M,0,3,D,1.83,Y,Yes
269844,Mechanical Engineering,3.8,1040,Yes,Yes,Yes,M,8,8,A+,1.9,N,No
86430,Mechanical Engineering,2.86,720,No,No,No,M,5,9,A,1.9,Y,No
134478,Mechanical Engineering,3.66,890,Yes,Yes,No,F,0,8,D-,1.9,Y,Yes
90348,Mechanical Engineering,3.62,920,No,No,Yes,M,0,6,C,2,N,No
124140,Mechanical Engineering,3.65,1060,Yes,Yes,No,M,0,7,F,2,N,No
92780,Mechanical Engineering,3.62,1170,Yes,Yes,Yes,F,0,2,D+,2,Y,Yes
175704,Mechanical Engineering,3.7,1030,Yes,Yes,Yes,F,9,7,C-,2,Y,Yes
247748,Mechanical Engineering,3.78,1260,Yes,Yes,No,F,0,3,W,2,Y,Yes
190174,Mechanical Engineering,3.72,1070,Yes,No,Yes,F,0,6,C,2,Y,Yes
108924,Mechanical Engineering,3.63,900,Yes,Yes,No,M,0,2,F,2,Y,Yes
126966,Mechanical Engineering,3.65,980,Yes,No,No,M,9,8,A+,2.1,Y,Yes
110602,Mechanical Engineering,3.64,1090,Yes,No,No,F,6,8,A+,2.1,Y,Yes
73768,Mechanical Engineering,3.6,770,Yes,Yes,Yes,F,0,3,C-,2.1,Y,Yes
113394,Mechanical Engineering,3.64,820,No,No,Yes,F,4,3,B+,2.12,Y,No
161738,Mechanical Engineering,3.69,1050,Yes,Yes,No,M,3,8,A+,2.12,Y,Yes
167376,Mechanical Engineering,3.7,700,Yes,Yes,Yes,F,4,8,C,2.12,Y,Yes
220726,Mechanical Engineering,3.75,1010,Yes,No,No,M,0,7,A-,2.15,Y,No
263410,Mechanical Engineering,3.1,1010,Yes,No,Yes,M,0,7,B,2.15,Y,No
258692,Mechanical Engineering,3.79,820,No,No,Yes,F,5,8,C,2.15,Y,No
220084,Mechanical Engineering,3.75,740,No,No,No,M,2,8,D-,2.15,Y,Yes
265848,Mechanical Engineering,3.8,990,Yes,Yes,No,F,4,8,A+,2.17,N,No
271846,Mechanical Engineering,3.8,1080,Yes,Yes,No,M,2,8,A+,2.18,Y,Yes
13598,Mechanical Engineering,3.59,950,Yes,Yes,No,M,2,7,D+,2.2,N,No
282692,Mechanical Engineering,3.81,940,Yes,Yes,No,M,0,8,A+,2.2,Y,Yes
62022,Mechanical Engineering,3.59,970,Yes,Yes,No,M,9,4,B,2.23,N,No
78482,Mechanical Engineering,3.6,850,No,No,Yes,F,0,5,D,2.25,Y,Yes
231016,Mechanical Engineering,3.76,880,No,No,Yes,F,14,3,F,2.25,Y,Yes
216954,Mechanical Engineering,3.75,940,Yes,No,Yes,M,0,3,I,2.25,Y,Yes
264698,Mechanical Engineering,3.8,1060,Yes,Yes,Yes,F,0,3,I,2.25,Y,Yes
67406,Mechanical Engineering,3.6,820,Yes,Yes,Yes,F,6,7,C-,2.25,Y,Yes
155358,Mechanical Engineering,3.68,810,Yes,Yes,No,F,7,7,C-,2.25,N,No
261102,Mechanical Engineering,3.8,800,Yes,Yes,Yes,F,14,5,D,2.25,Y,Yes
67398,Mechanical Engineering,2.38,960,Yes,Yes,Yes,F,0,1,D,2.25,Y,Yes
